,CNT,TIME,TIME_TICK,FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,LPOGX,LPOGY,LPOGV,RPOGX,RPOGY,RPOGV,BPOGX,BPOGY,BPOGV,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,LEYEX,LEYEY,LEYEZ,LPUPILD,LPUPILV,REYEX,REYEY,REYEZ,RPUPILD,RPUPILV,CX,CY,CS,USER
7409,760523,12497.8418,4892235490274,1023.0528000000002,695.1155200000001,12497.5459,0.21289,7852,0,0.7400100000000001,0.87318,1,0.36444,0.40448,1,0.5522199999999999,0.63883,1,0.29246,0.75597,29.10193,1.0,1,0.67008,0.84962,28.51482,1.0,1,-0.03403,-0.025660000000000002,0.54204,0.007859999999999999,1,0.03592,-0.03991,0.6241899999999999,0.00673,1,0.49896,0.4963,0,0
7410,760524,12497.85742,4892235654616,1032.3328000000001,716.8243200000001,12497.5459,0.21289,7852,0,0.74975,0.88502,1,0.39226,0.54514,1,0.571,0.71508,1,0.2925,0.75595,29.21388,1.0,1,0.67009,0.8492700000000001,28.556890000000003,1.0,1,-0.03403,-0.025660000000000002,0.54204,0.00783,1,0.03592,-0.03991,0.6241899999999999,0.00674,1,0.49896,0.4963,0,0
7411,760525,12497.874020000001,4892235818349,1036.9664,727.67872,12497.8252,0.04883,7853,1,0.74975,0.88502,1,0.39226,0.54514,1,0.571,0.71508,1,0.29254,0.75574,29.352590000000003,1.0,1,0.66995,0.8492,28.62626,1.0,1,-0.03403,-0.025660000000000002,0.54204,0.00785,1,0.03592,-0.03991,0.6241899999999999,0.00672,1,0.49896,0.4963,0,0
7412,760526,12497.89062,4892235983057,1049.3952,748.45568,12497.8252,0.06543,7853,1,0.77068,0.9797799999999999,1,0.44666000000000006,0.5896600000000001,1,0.6086699999999999,0.78472,1,0.29231999999999997,0.75554,29.219659999999998,1.0,1,0.66981,0.84782,28.608559999999997,1.0,1,-0.03403,-0.025660000000000002,0.54204,0.0077599999999999995,1,0.03592,-0.03991,0.6241899999999999,0.006959999999999999,1,0.49896,0.4963,0,0
7413,760527,12497.907229999999,4892236146747,1043.9679999999998,760.6924799999999,12497.8252,0.08202999999999999,7853,1,0.72346,0.87285,1,0.36538000000000004,0.6776300000000001,1,0.54442,0.7752399999999999,1,0.2922,0.7549,29.11154,1.0,1,0.66959,0.8488600000000001,28.99898,1.0,1,-0.03403,-0.025660000000000002,0.54204,0.00784,1,0.03592,-0.03991,0.6241899999999999,0.00677,1,0.49896,0.4963,0,0
7414,760528,12497.92383,4892236310870,1040.1024,769.4272,12497.8252,0.09863,7853,1,0.72346,0.87285,1,0.36538000000000004,0.6776300000000001,1,0.54442,0.7752399999999999,1,0.29207,0.75478,29.167679999999997,1.0,1,0.66976,0.84845,28.733729999999998,1.0,1,-0.03403,-0.025660000000000002,0.54204,0.00783,1,0.03592,-0.03991,0.6241899999999999,0.00671,1,0.49896,0.4963,0,0
7415,760529,12497.93945,4892236476075,1038.848,762.0441599999999,12497.8252,0.11425999999999999,7853,1,0.7166600000000001,0.81019,1,0.39291,0.52261,1,0.55479,0.6664,1,0.29214,0.75422,29.333890000000004,1.0,1,0.66986,0.848,28.51867,1.0,1,-0.03403,-0.025660000000000002,0.54204,0.007809999999999999,1,0.03592,-0.03991,0.6241899999999999,0.00671,1,0.49896,0.4963,0,0
7416,760530,12497.95605,4892236639894,1032.1408000000001,746.75584,12497.8252,0.13086,7853,1,0.64865,0.6460100000000001,1,0.38009,0.51894,1,0.51437,0.5824699999999999,1,0.29199,0.75383,29.82473,1.0,1,0.66991,0.8479700000000001,28.71247,1.0,1,-0.03403,-0.025660000000000002,0.54204,0.00777,1,0.03592,-0.03991,0.6241899999999999,0.0067,1,0.49896,0.4963,0,0
7417,760531,12497.97266,4892236804597,1026.7648,734.52928,12497.8252,0.14745999999999998,7853,1,0.64865,0.6460100000000001,1,0.38009,0.51894,1,0.51437,0.5824699999999999,1,0.29201,0.7547699999999999,28.35783,1.0,1,0.66991,0.8479,28.89358,1.0,1,-0.03403,-0.025660000000000002,0.54204,0.00793,1,0.03592,-0.03991,0.6241899999999999,0.006690000000000001,1,0.49896,0.4963,0,0
7418,760532,12497.98926,4892236969397,1021.6831999999999,729.14304,12497.8252,0.16405999999999998,7853,1,0.6331899999999999,0.6794399999999999,1,0.38385,0.5847899999999999,1,0.50852,0.63212,1,0.29207,0.75427,29.444509999999998,1.0,1,0.6698,0.8483,28.816390000000002,1.0,1,-0.03403,-0.025660000000000002,0.54204,0.00782,1,0.03592,-0.03991,0.6241899999999999,0.00674,1,0.49896,0.4963,0,0
7419,760533,12498.00586,4892237132779,1019.9295999999999,732.52224,12497.8252,0.18066,7853,1,0.6856899999999999,0.76127,1,0.37781,0.68739,1,0.53175,0.72433,1,0.29229,0.75449,29.22283,1.0,1,0.67002,0.8491700000000001,28.48433,1.0,1,-0.03403,-0.025660000000000002,0.54204,0.00784,1,0.03592,-0.03991,0.6241899999999999,0.00674,1,0.49896,0.4963,0,0
7420,760534,12498.02246,4892237298166,1018.4448,735.38944,12497.8252,0.19727,7853,1,0.6856899999999999,0.76127,1,0.37781,0.68739,1,0.53175,0.72433,1,0.29241,0.75435,29.403229999999997,1.0,1,0.66984,0.8492700000000001,28.693409999999997,1.0,1,-0.03403,-0.025660000000000002,0.54204,0.0079,1,0.03592,-0.03991,0.6241899999999999,0.00677,1,0.49896,0.4963,0,0
7421,760535,12498.03906,4892237462495,1023.0784,733.4848,12497.8252,0.21386999999999998,7853,1,0.7565,0.87334,1,0.43625,0.45637,1,0.59637,0.66486,1,0.29277,0.75465,29.295840000000002,1.0,1,0.6704399999999999,0.84811,28.648979999999998,1.0,1,-0.03403,-0.025660000000000002,0.54204,0.00774,1,0.03592,-0.03991,0.6241899999999999,0.0069,1,0.49896,0.4963,0,0
7422,760536,12498.05469,4892237626310,1019.3791999999999,725.5180799999999,12497.8252,0.22949,7853,1,0.6210899999999999,0.6278100000000001,1,0.39074000000000003,0.51658,1,0.5059100000000001,0.5722,1,0.29317,0.7548199999999999,29.29178,1.0,1,0.67056,0.8485299999999999,28.79125,1.0,1,-0.03403,-0.025660000000000002,0.54204,0.007790000000000001,1,0.03592,-0.03991,0.6241899999999999,0.00683,1,0.49896,0.4963,0,0
7423,760537,12498.07129,4892237790360,1016.1408,718.5446400000001,12497.8252,0.24609,7853,1,0.6210899999999999,0.6278100000000001,1,0.39074000000000003,0.51658,1,0.5059100000000001,0.5722,1,0.29334,0.75452,29.34225,1.0,1,0.67095,0.8483299999999999,28.188129999999997,1.0,1,-0.03403,-0.025660000000000002,0.54204,0.00777,1,0.03592,-0.03991,0.6241899999999999,0.006940000000000001,1,0.49896,0.4963,0,0
7424,760538,12498.08789,4892237955678,1016.0255999999999,718.42176,12497.8252,0.2627,7853,1,0.6977800000000001,0.80138,1,0.38666,0.5433399999999999,1,0.54222,0.6723600000000001,1,0.2938,0.75427,29.39205,1.0,1,0.6711199999999999,0.8486,28.511029999999998,1.0,1,-0.03403,-0.025660000000000002,0.54204,0.00787,1,0.03592,-0.03991,0.6241899999999999,0.00686,1,0.49896,0.4963,0,0
7425,760539,12498.10449,4892238119488,1016.7296,718.944,12497.8252,0.2793,7853,1,0.702,0.80737,1,0.40542,0.5596300000000001,1,0.55371,0.6835,1,0.29386999999999996,0.75439,29.30935,1.0,1,0.67105,0.84901,28.560990000000004,1.0,1,-0.03403,-0.025660000000000002,0.54204,0.00782,1,0.03592,-0.03991,0.6241899999999999,0.0068,1,0.49896,0.4963,0,0
7426,760540,12498.12109,4892238283114,1004.096,690.25152,12497.8252,0.2793,7853,0,0.702,0.80737,1,0.40542,0.5596300000000001,1,0.55371,0.6835,1,0.29405,0.7546,29.412020000000002,1.0,1,0.6712100000000001,0.8489200000000001,28.244159999999997,1.0,1,-0.03403,-0.025660000000000002,0.54204,0.00778,1,0.03592,-0.03991,0.6241899999999999,0.006840000000000001,1,0.49896,0.4963,0,0
7427,760541,12498.13672,4892238447321,1358.6176,918.96192,12497.8252,0.2793,7853,0,1.77617,1.63385,1,0.40059,0.553,1,1.08838,1.09342,1,0.29431,0.7550399999999999,28.99237,1.0,1,0.6711,0.8496,28.97663,1.0,1,-0.03403,-0.025660000000000002,0.54204,0.00783,1,0.03592,-0.03991,0.6241899999999999,0.00665,1,0.49896,0.4963,0,0
7428,760542,12498.15332,4892238611221,1259.4560000000001,875.09376,12497.8252,0.2793,7853,0,0.7492,0.89984,1,0.40886,0.58331,1,0.57903,0.74157,1,0.29427,0.755,29.11628,1.0,1,0.6713899999999999,0.84951,28.69185,1.0,1,-0.03403,-0.025660000000000002,0.54204,0.007809999999999999,1,0.03592,-0.03991,0.6241899999999999,0.00671,1,0.49896,0.4963,0,0
7429,760543,12498.16992,4892238776223,1278.4768000000001,907.4726400000001,12497.8252,0.2793,7853,0,0.7492,0.89984,1,0.40886,0.58331,1,0.57903,0.74157,1,0.29453,0.75498,29.155340000000002,1.0,1,0.67148,0.8501299999999999,28.742859999999997,1.0,1,-0.03403,-0.025660000000000002,0.54204,0.00793,1,0.03592,-0.03991,0.6241899999999999,0.00665,1,0.49896,0.4963,0,0
7430,760544,12498.186520000001,4892238939804,1471.7440000000001,987.5084800000001,12497.8252,0.2793,7853,0,1.60355,1.39596,1,0.49803000000000003,0.63441,1,1.05079,1.01519,1,0.29635,0.75484,29.27921,1.0,1,0.67278,0.84991,27.94302,1.0,1,-0.03403,-0.025660000000000002,0.54204,0.00758,1,0.03592,-0.03991,0.6241899999999999,0.00659,1,0.49896,0.4963,0,0
7431,760545,12498.20312,4892239108169,1346.4704000000002,865.2326400000001,12497.8252,0.2793,7853,0,0.67525,0.5492199999999999,1,0.53709,0.60836,1,0.60617,0.5787899999999999,1,0.296,0.75445,29.4222,1.0,1,0.67252,0.8492799999999999,28.138990000000003,1.0,1,-0.03403,-0.025660000000000002,0.54204,0.007659999999999999,1,0.03592,-0.03991,0.6241899999999999,0.00663,1,0.49896,0.4963,0,0
7432,760546,12498.21875,4892239267716,1285.6064000000001,769.64224,12497.8252,0.2793,7853,0,0.67525,0.5492199999999999,1,0.53709,0.60836,1,0.60617,0.5787899999999999,1,0.29584,0.7540899999999999,29.69752,1.0,1,0.67203,0.84854,28.4117,1.0,1,-0.03403,-0.025660000000000002,0.54204,0.00761,1,0.03592,-0.03991,0.6241899999999999,0.0067,1,0.49896,0.4963,0,0
7433,760547,12498.23535,4892239432853,1250.0864000000001,725.73312,12497.8252,0.2793,7853,0,0.80169,0.70199,1,0.59609,0.57503,1,0.69889,0.63851,1,0.29484,0.7551800000000001,27.971870000000003,1.0,1,0.67187,0.84746,27.887059999999998,1.0,1,-0.03403,-0.025660000000000002,0.54204,0.008,1,0.03592,-0.03991,0.6241899999999999,0.00688,1,0.49896,0.4963,0,0
7434,760548,12498.25195,4892239596451,1210.5472,713.3222400000001,12497.8252,0.2793,7853,0,0.7005600000000001,0.72911,1,0.5673199999999999,0.56091,1,0.63394,0.6450100000000001,1,0.29464,0.7539399999999999,29.7563,1.0,1,0.6717,0.84777,28.2249,1.0,1,-0.03403,-0.025660000000000002,0.54204,0.007640000000000001,1,0.03592,-0.03991,0.6241899999999999,0.00674,1,0.49896,0.4963,0,0
7435,760549,12498.26855,4892239761861,1159.1552000000001,686.26816,12497.8252,0.2793,7853,0,0.7005600000000001,0.72911,1,0.5673199999999999,0.56091,1,0.63394,0.6450100000000001,1,0.29456,0.7538,29.932340000000003,1.0,1,0.67171,0.8477399999999999,28.34086,1.0,1,-0.03403,-0.025660000000000002,0.54204,0.00761,1,0.03592,-0.03991,0.6241899999999999,0.006690000000000001,1,0.49896,0.4963,0,0
7436,760550,12498.28516,4892239925605,1106.7264,621.78688,12497.8252,0.2793,7853,0,0.59887,0.5293899999999999,1,0.54847,0.50441,1,0.57367,0.5169,1,0.29418,0.7540100000000001,29.629640000000002,1.0,1,0.6711600000000001,0.84791,28.27252,1.0,1,-0.03403,-0.025660000000000002,0.54204,0.007640000000000001,1,0.03592,-0.03991,0.6241899999999999,0.00674,1,0.49896,0.4963,0,0
7437,760551,12498.30078,4892240089276,1103.5776,621.89952,12497.8252,0.2793,7853,0,0.65245,0.65732,1,0.56207,0.50307,1,0.60726,0.58019,1,0.2942,0.75532,28.10812,1.0,1,0.67113,0.8474700000000001,27.93086,1.0,1,-0.03403,-0.025660000000000002,0.54204,0.007909999999999999,1,0.03592,-0.03991,0.6241899999999999,0.00687,1,0.49896,0.4963,0,0
7438,760552,12498.31738,4892240253489,1082.9568,600.50816,12497.8252,0.2793,7853,0,0.65245,0.65732,1,0.56207,0.50307,1,0.60726,0.58019,1,0.29434,0.75525,28.13193,1.0,1,0.67114,0.8477,28.03091,1.0,1,-0.03403,-0.025660000000000002,0.54204,0.007859999999999999,1,0.03592,-0.03991,0.6241899999999999,0.0068,1,0.49896,0.4963,0,0
7439,760553,12498.33398,4892240417621,1085.1072,596.4940799999999,12497.8252,0.2793,7853,0,0.64113,0.5938399999999999,1,0.5577,0.50864,1,0.59941,0.55124,1,0.29416,0.75541,28.12002,1.0,1,0.6711,0.84775,28.14537,1.0,1,-0.03403,-0.025660000000000002,0.54204,0.00801,1,0.03592,-0.03991,0.6241899999999999,0.00678,1,0.49896,0.4963,0,0
7440,760554,12498.35059,4892240583431,1078.4256,598.7264,12497.8252,0.2793,7853,0,0.6212,0.5813,1,0.54295,0.54214,1,0.58207,0.56172,1,0.29409,0.75548,28.09553,1.0,1,0.67114,0.84775,28.00934,1.0,1,-0.03403,-0.025660000000000002,0.54204,0.00798,1,0.03592,-0.03991,0.6241899999999999,0.0068200000000000005,1,0.49896,0.4963,0,0
7441,760555,12498.36719,4892240746538,1075.0848,599.8425599999999,12498.31738,0.0498,7854,1,0.6212,0.5813,1,0.54295,0.54214,1,0.58207,0.56172,1,0.29423,0.75535,28.2295,1.0,1,0.6712100000000001,0.8477899999999999,28.0575,1.0,1,-0.03403,-0.025660000000000002,0.54204,0.0079,1,0.03592,-0.03991,0.6241899999999999,0.0068,1,0.49896,0.4963,0,0
7442,760556,12498.38379,4892240911352,1152.4608,668.768,12498.31738,0.06641,7854,1,1.33841,1.19698,1,0.44592,0.59296,1,0.89217,0.89497,1,0.29375,0.7532399999999999,30.33046,1.0,1,0.671,0.84864,27.95666,1.0,1,-0.03403,-0.025660000000000002,0.54204,0.00765,1,0.03592,-0.03991,0.6241899999999999,0.00663,1,0.49896,0.4963,0,0
7443,760557,12498.39941,4892241074936,1222.2208,738.3795200000001,12498.31738,0.06641,7854,0,1.31599,1.21449,1,0.42121000000000003,0.58353,1,0.8686,0.8990100000000001,1,0.29344000000000003,0.7527699999999999,30.51107,1.0,1,0.6706300000000001,0.8477100000000001,27.809420000000003,1.0,1,-0.03403,-0.025660000000000002,0.54204,0.007670000000000001,1,0.03592,-0.03991,0.6241899999999999,0.00672,1,0.49896,0.4963,0,0
7444,760558,12498.41602,4892241239895,1327.0144,843.48288,12498.31738,0.06641,7854,0,1.31599,1.21449,1,0.42121000000000003,0.58353,1,0.8686,0.8990100000000001,1,0.29366,0.75346,29.6172,1.0,1,0.6703399999999999,0.8476799999999999,28.0852,1.0,1,-0.03403,-0.025660000000000002,0.54204,0.00772,1,0.03592,-0.03991,0.6241899999999999,0.00673,1,0.49896,0.4963,0,0
7445,760559,12498.43262,4892241403978,1360.9984,887.4944,12498.31738,0.06641,7854,0,1.30618,1.2438799999999999,1,0.42658999999999997,0.6067100000000001,1,0.86639,0.9253,1,0.29344000000000003,0.7529,30.00763,1.0,1,0.6702899999999999,0.84735,28.26121,1.0,1,-0.03403,-0.025660000000000002,0.54204,0.00763,1,0.03592,-0.03991,0.6241899999999999,0.00673,1,0.49896,0.4963,0,0
7446,760560,12498.44922,4892241568482,1497.3312,988.4915199999999,12498.31738,0.06641,7854,0,1.59934,1.41371,1,0.44942,0.5655399999999999,1,1.0243799999999998,0.9896299999999999,1,0.2934,0.75307,29.592609999999997,1.0,1,0.6704899999999999,0.8471700000000001,28.3983,1.0,1,-0.03403,-0.025660000000000002,0.54204,0.00775,1,0.03592,-0.03991,0.6241899999999999,0.00675,1,0.49896,0.4963,0,0
7447,760561,12498.46582,4892241733558,1564.2623999999998,1014.9312,12498.31738,0.06641,7854,0,1.59934,1.41371,1,0.44942,0.5655399999999999,1,1.0243799999999998,0.9896299999999999,1,0.29339,0.7527,29.90775,1.0,1,0.6703399999999999,0.8472,28.697909999999997,1.0,1,-0.03403,-0.025660000000000002,0.54204,0.007659999999999999,1,0.03592,-0.03991,0.6241899999999999,0.006690000000000001,1,0.49896,0.4963,0,0
7448,760562,12498.48242,4892241896374,1541.4784,1014.7264,12498.31738,0.06641,7854,0,1.38576,1.31494,1,0.45161999999999997,0.61143,1,0.91869,0.9631799999999999,1,0.2937,0.75293,29.295140000000004,1.0,1,0.67045,0.84714,28.83158,1.0,1,-0.03403,-0.025660000000000002,0.54204,0.00778,1,0.03592,-0.03991,0.6241899999999999,0.00672,1,0.49896,0.4963,0,0
7449,760563,12498.49805,4892242062056,1493.568,1006.28864,12498.44922,0.04883,7855,1,1.20811,1.22435,1,0.40102,0.63693,1,0.80456,0.9306399999999999,1,0.29369,0.7529100000000001,29.634859999999996,1.0,1,0.6704399999999999,0.8472299999999999,28.941209999999998,1.0,1,-0.03403,-0.025660000000000002,0.54204,0.00775,1,0.03592,-0.03991,0.6241899999999999,0.00673,1,0.49896,0.4963,0,0
7450,760564,12498.51465,4892242226043,1464.8319999999999,1001.2198400000001,12498.44922,0.06543,7855,1,1.20811,1.22435,1,0.40102,0.63693,1,0.80456,0.9306399999999999,1,0.29366,0.753,29.657740000000004,1.0,1,0.67072,0.84736,28.64544,1.0,1,-0.03403,-0.025660000000000002,0.54204,0.0077599999999999995,1,0.03592,-0.03991,0.6241899999999999,0.00677,1,0.49896,0.4963,0,0
7451,760565,12498.53125,4892242389795,1476.5312,1003.04256,12498.44922,0.08202999999999999,7855,1,1.4259899999999999,1.26476,1,0.47256000000000004,0.6573399999999999,1,0.9492799999999999,0.96105,1,0.29383000000000004,0.75351,29.55155,1.0,1,0.67071,0.84698,28.63245,1.0,1,-0.03403,-0.025660000000000002,0.54204,0.007659999999999999,1,0.03592,-0.03991,0.6241899999999999,0.006940000000000001,1,0.49896,0.4963,0,0
7452,760566,12498.54785,4892242554623,1473.9968000000001,993.84704,12498.44922,0.09863,7855,1,1.2801,1.18287,1,0.49922,0.5958399999999999,1,0.88966,0.88936,1,0.29368,0.75356,30.166009999999996,1.0,1,0.67069,0.84785,28.597240000000003,1.0,1,-0.03403,-0.025660000000000002,0.54204,0.00775,1,0.03592,-0.03991,0.6241899999999999,0.006840000000000001,1,0.49896,0.4963,0,0
7453,760567,12498.56445,4892242719162,1472.0896,986.95552,12498.44922,0.11523,7855,1,1.2801,1.18287,1,0.49922,0.5958399999999999,1,0.88966,0.88936,1,0.29391999999999996,0.7549899999999999,28.514490000000002,1.0,1,0.67108,0.84798,28.14544,1.0,1,-0.03403,-0.025660000000000002,0.54204,0.00796,1,0.03592,-0.03991,0.6241899999999999,0.006940000000000001,1,0.49896,0.4963,0,0
7454,760568,12498.58105,4892242883370,1460.5056,982.05056,12498.44922,0.13184,7855,1,1.16486,1.14935,1,0.4724,0.63732,1,0.81863,0.8933399999999999,1,0.29441,0.75476,29.9663,1.0,1,0.67124,0.84919,28.49847,1.0,1,-0.03403,-0.025660000000000002,0.54204,0.00772,1,0.03592,-0.03991,0.6241899999999999,0.006690000000000001,1,0.49896,0.4963,0,0
7455,760569,12498.59668,4892243046657,1471.6288,987.2012800000001,12498.44922,0.14745999999999998,7855,1,1.47743,1.33635,1,0.47839,0.62768,1,0.9779100000000001,0.9820200000000001,1,0.2945,0.7549,29.85248,1.0,1,0.67132,0.8497,28.85773,1.0,1,-0.03403,-0.025660000000000002,0.54204,0.007679999999999999,1,0.03592,-0.03991,0.6241899999999999,0.006659999999999999,1,0.49896,0.4963,0,0
7456,760570,12498.61328,4892243212679,1480.7296000000001,991.42016,12498.44922,0.16405999999999998,7855,1,1.47743,1.33635,1,0.47839,0.62768,1,0.9779100000000001,0.9820200000000001,1,0.29447,0.7549100000000001,29.817459999999997,1.0,1,0.67142,0.8498399999999999,28.813609999999997,1.0,1,-0.03403,-0.025660000000000002,0.54204,0.00772,1,0.03592,-0.03991,0.6241899999999999,0.00671,1,0.49896,0.4963,0,0
7457,760571,12498.62988,4892243377469,1478.8352,992.22912,12498.44922,0.18066,7855,1,1.31134,1.19232,1,0.46676000000000006,0.7085,1,0.88905,0.9504100000000001,1,0.29504,0.75572,29.371190000000002,1.0,1,0.67175,0.8498399999999999,28.68413,1.0,1,-0.03403,-0.025660000000000002,0.54204,0.0077,1,0.03592,-0.03991,0.6241899999999999,0.006659999999999999,1,0.49896,0.4963,0,0
7458,760572,12498.64648,4892243540660,1484.9024,997.1750400000001,12498.44922,0.19727,7855,1,1.48675,1.3746,1,0.44722,0.6341,1,0.96699,1.00435,1,0.29508,0.75551,29.60841,1.0,1,0.67192,0.85008,28.92312,1.0,1,-0.03403,-0.025660000000000002,0.54204,0.00771,1,0.03592,-0.03991,0.6241899999999999,0.00673,1,0.49896,0.4963,0,0
7459,760573,12498.66309,4892243704732,1490.112,1001.4041599999999,12498.44922,0.21386999999999998,7855,1,1.48675,1.3746,1,0.44722,0.6341,1,0.96699,1.00435,1,0.2951,0.75545,29.67936,1.0,1,0.67219,0.8504200000000001,28.991770000000002,1.0,1,-0.03403,-0.025660000000000002,0.54204,0.007670000000000001,1,0.03592,-0.03991,0.6241899999999999,0.00657,1,0.49896,0.4963,0,0
7460,760574,12498.67871,4892243868531,1486.7328,996.8576,12498.44922,0.22949,7855,1,1.2539,1.13265,1,0.49521000000000004,0.63521,1,0.87456,0.8839299999999999,1,0.29518,0.7554,29.937409999999996,1.0,1,0.67252,0.84924,28.09405,1.0,1,-0.03403,-0.025660000000000002,0.54204,0.00774,1,0.03592,-0.03991,0.6241899999999999,0.0069700000000000005,1,0.49896,0.4963,0,0
7461,760575,12498.69531,4892244032178,1484.5823999999998,991.9014400000001,12498.44922,0.24609,7855,1,1.23724,1.13553,1,0.53198,0.60196,1,0.88461,0.86874,1,0.29531,0.7555,30.02245,1.0,1,0.67261,0.85014,28.20335,1.0,1,-0.03403,-0.025660000000000002,0.54204,0.00771,1,0.03592,-0.03991,0.6241899999999999,0.0069299999999999995,1,0.49896,0.4963,0,0
7462,760576,12498.71191,4892244197734,1482.6752,987.52896,12498.44922,0.2627,7855,1,1.23724,1.13553,1,0.53198,0.60196,1,0.88461,0.86874,1,0.29519,0.7567699999999999,28.440279999999998,1.0,1,0.6726,0.85029,28.289040000000004,1.0,1,-0.03403,-0.025660000000000002,0.54204,0.00795,1,0.03592,-0.03991,0.6241899999999999,0.0069099999999999995,1,0.49896,0.4963,0,0
7463,760577,12498.72852,4892244361780,1473.92,985.48096,12498.44922,0.2793,7855,1,1.08081,1.1292,1,0.48968,0.67283,1,0.7852399999999999,0.9010100000000001,1,0.29548,0.75608,29.60196,1.0,1,0.6725,0.8508100000000001,28.175320000000003,1.0,1,-0.03403,-0.025660000000000002,0.54204,0.00775,1,0.03592,-0.03991,0.6241899999999999,0.00687,1,0.49896,0.4963,0,0
7464,760578,12498.74512,4892244526920,1464.4224,983.9142400000001,12498.44922,0.2959,7855,1,1.0361,1.13866,1,0.48499,0.6732899999999999,1,0.76054,0.9059799999999999,1,0.29521,0.75648,29.43275,1.0,1,0.67232,0.8510200000000001,28.350559999999998,1.0,1,-0.03403,-0.025660000000000002,0.54204,0.00777,1,0.03592,-0.03991,0.6241899999999999,0.006809999999999999,1,0.49896,0.4963,0,0
7465,760579,12498.76172,4892244690108,1455.8848,982.5011199999999,12498.44922,0.3125,7855,1,1.0361,1.13866,1,0.48499,0.6732899999999999,1,0.76054,0.9059799999999999,1,0.29523,0.75646,29.444609999999997,1.0,1,0.67209,0.85141,28.65377,1.0,1,-0.03403,-0.025660000000000002,0.54204,0.00778,1,0.03592,-0.03991,0.6241899999999999,0.00677,1,0.49896,0.4963,0,0
7466,760580,12498.77734,4892244854529,1451.8911999999998,988.4403199999999,12498.44922,0.32811999999999997,7855,1,1.2579200000000001,1.36867,1,0.3858,0.73898,1,0.82186,1.05382,1,0.29448,0.7568699999999999,28.88148,1.0,1,0.6715399999999999,0.85135,29.00062,1.0,1,-0.03403,-0.025660000000000002,0.54204,0.0077599999999999995,1,0.03592,-0.03991,0.6241899999999999,0.00665,1,0.49896,0.4963,0,0
7467,760581,12498.79395,4892245018994,1434.4063999999998,981.64096,12498.44922,0.34473000000000004,7855,1,0.72647,0.8658600000000001,1,0.44101999999999997,0.71765,1,0.5837399999999999,0.79176,1,0.29312,0.75638,29.4723,1.0,1,0.67081,0.8516100000000001,28.42362,1.0,1,-0.03403,-0.025660000000000002,0.54204,0.007859999999999999,1,0.03592,-0.03991,0.6241899999999999,0.00672,1,0.49896,0.4963,0,0
